English Unit Abbreviations=Time ( min ),Position ( mm ),Load ( kg ),Zona
Archivo de punto de datos de Partner
Inicio del ensayo Wed 01 Jun 2016 15:02:37
Tiempo ( min ),Posición ( mm ),Carga ( kg ),Zona
0.02833,0.051,6,Velocidad 1
0.03,0.056,7,Velocidad 1
0.03167,0.058,7,Velocidad 1
0.03333,0.061,8,Velocidad 1
0.035,0.064,9,Velocidad 1
0.03667,0.069,9,Velocidad 1
0.03833,0.072,10,Velocidad 1
0.04,0.075,10,Velocidad 1
0.04167,0.079,10,Velocidad 1
0.04333,0.08,11,Velocidad 1
0.045,0.085,11,Velocidad 1
0.04667,0.087,11,Velocidad 1
0.04833,0.092,11,Velocidad 1
0.05,0.093,12,Velocidad 1
0.05167,0.1,12,Velocidad 1
0.05333,0.101,12,Velocidad 1
0.055,0.104,12,Velocidad 1
0.05667,0.107,12,Velocidad 1
0.05833,0.111,13,Velocidad 1
0.06,0.114,13,Velocidad 1
0.06167,0.118,13,Velocidad 1
0.06333,0.122,14,Velocidad 1
0.065,0.122,15,Velocidad 1
0.06667,0.128,17,Velocidad 1
0.06833,0.131,18,Velocidad 1
0.07,0.133,21,Velocidad 1
0.07167,0.138,24,Velocidad 1
0.07333,0.143,26,Velocidad 1
0.075,0.144,29,Velocidad 1
0.07667,0.148,32,Velocidad 1
0.07833,0.149,35,Velocidad 1
0.08,0.153,39,Velocidad 1
0.08167,0.156,43,Velocidad 1
0.08333,0.162,46,Velocidad 1
0.085,0.163,50,Velocidad 1
0.08667,0.168,54,Velocidad 1
0.08833,0.169,57,Velocidad 1
0.09,0.174,61,Velocidad 1
0.09167,0.175,64,Velocidad 1
0.09333,0.181,68,Velocidad 1
0.095,0.183,72,Velocidad 1
0.09667,0.188,76,Velocidad 1
0.09833,0.192,80,Velocidad 1
0.1,0.195,84,Velocidad 1
0.10167,0.199,89,Velocidad 1
0.10333,0.202,93,Velocidad 1
0.105,0.205,97,Velocidad 1
0.10667,0.206,102,Velocidad 1
0.10833,0.212,106,Velocidad 1
0.11,0.213,111,Velocidad 1
0.11167,0.219,116,Velocidad 1
0.11333,0.222,121,Velocidad 1
0.115,0.225,126,Velocidad 1
0.11667,0.228,131,Velocidad 1
0.11833,0.231,137,Velocidad 1
0.12,0.235,143,Velocidad 1
0.12167,0.239,148,Velocidad 1
0.12333,0.242,154,Velocidad 1
0.125,0.245,160,Velocidad 1
0.12667,0.246,166,Velocidad 1
0.12833,0.251,173,Velocidad 1
0.13,0.255,180,Velocidad 1
0.13167,0.258,186,Velocidad 1
0.13333,0.261,193,Velocidad 1
0.135,0.264,199,Velocidad 1
0.13667,0.267,206,Velocidad 1
0.13833,0.271,214,Velocidad 1
0.14,0.275,221,Velocidad 1
0.14167,0.278,229,Velocidad 1
0.14333,0.282,236,Velocidad 1
0.145,0.284,243,Velocidad 1
0.14667,0.288,250,Velocidad 1
0.14833,0.291,258,Velocidad 1
0.15,0.295,265,Velocidad 1
0.15167,0.298,273,Velocidad 1
0.15333,0.302,281,Velocidad 1
0.155,0.302,289,Velocidad 1
0.15667,0.309,297,Velocidad 1
0.15833,0.309,306,Velocidad 1
0.16,0.315,314,Velocidad 1
0.16167,0.318,323,Velocidad 1
0.16333,0.32,332,Velocidad 1
0.165,0.324,341,Velocidad 1
0.16667,0.329,350,Velocidad 1
0.16833,0.332,359,Velocidad 1
0.17,0.335,368,Velocidad 1
0.17167,0.338,378,Velocidad 1
0.17333,0.342,387,Velocidad 1
0.175,0.345,396,Velocidad 1
0.17667,0.349,406,Velocidad 1
0.17833,0.351,416,Velocidad 1
0.18,0.355,425,Velocidad 1
0.18167,0.356,435,Velocidad 1
0.18333,0.362,444,Velocidad 1
0.185,0.366,455,Velocidad 1
0.18667,0.368,465,Velocidad 1
0.18833,0.371,474,Velocidad 1
0.19,0.375,484,Velocidad 1
0.19167,0.379,495,Velocidad 1
0.19333,0.381,505,Velocidad 1
0.195,0.383,516,Velocidad 1
0.19667,0.388,526,Velocidad 1
0.19833,0.391,537,Velocidad 1
0.2,0.393,548,Velocidad 1
0.20167,0.398,558,Velocidad 1
0.20333,0.403,569,Velocidad 1
0.205,0.405,580,Velocidad 1
0.20667,0.409,592,Velocidad 1
0.20833,0.412,603,Velocidad 1
0.21,0.414,614,Velocidad 1
0.21167,0.417,624,Velocidad 1
0.21333,0.421,636,Velocidad 1
0.215,0.425,647,Velocidad 1
0.21667,0.426,660,Velocidad 1
0.21833,0.431,671,Velocidad 1
0.22,0.435,683,Velocidad 1
0.22167,0.438,694,Velocidad 1
0.22333,0.439,708,Velocidad 1
0.225,0.445,721,Velocidad 1
0.22667,0.448,733,Velocidad 1
0.22833,0.449,745,Velocidad 1
0.23,0.453,758,Velocidad 1
0.23167,0.458,769,Velocidad 1
0.23333,0.463,783,Velocidad 1
0.235,0.465,795,Velocidad 1
0.23667,0.468,807,Velocidad 1
0.23833,0.471,821,Velocidad 1
0.24,0.473,834,Velocidad 1
0.24167,0.478,848,Velocidad 1
0.24333,0.481,860,Velocidad 1
0.245,0.485,873,Velocidad 1
0.24667,0.487,886,Velocidad 1
0.24833,0.492,899,Velocidad 1
0.25,0.493,914,Velocidad 1
0.25167,0.498,927,Velocidad 1
0.25333,0.501,941,Velocidad 1
0.255,0.503,954,Velocidad 1
0.25667,0.507,966,Velocidad 1
0.25833,0.512,980,Velocidad 1
0.26,0.516,995,Velocidad 1
0.26167,0.518,1009,Velocidad 1
0.26333,0.522,1023,Velocidad 1
0.265,0.525,1036,Velocidad 1
0.26667,0.529,1049,Velocidad 1
0.26833,0.531,1063,Velocidad 1
0.27,0.535,1077,Velocidad 1
0.27167,0.538,1093,Velocidad 1
0.27333,0.541,1105,Velocidad 1
0.275,0.545,1118,Velocidad 1
0.27667,0.55,1133,Velocidad 1
0.27833,0.55,1147,Velocidad 1
0.28,0.554,1161,Velocidad 1
0.28167,0.559,1176,Velocidad 1
0.28333,0.561,1191,Velocidad 1
0.285,0.564,1205,Velocidad 1
0.28667,0.569,1220,Velocidad 1
0.28833,0.571,1235,Velocidad 1
0.29,0.574,1249,Velocidad 1
0.29167,0.575,1265,Velocidad 1
0.29333,0.582,1280,Velocidad 1
0.295,0.585,1297,Velocidad 1
0.29667,0.589,1311,Velocidad 1
0.29833,0.591,1328,Velocidad 1
0.3,0.593,1342,Velocidad 1
0.30167,0.595,1359,Velocidad 1
0.30333,0.602,1376,Velocidad 1
0.305,0.604,1393,Velocidad 1
0.30667,0.609,1409,Velocidad 1
0.30833,0.611,1425,Velocidad 1
0.31,0.615,1440,Velocidad 1
0.31167,0.618,1456,Velocidad 1
0.31333,0.622,1475,Velocidad 1
0.315,0.623,1493,Velocidad 1
0.31667,0.627,1512,Velocidad 1
0.31833,0.631,1529,Velocidad 1
0.32,0.633,1547,Velocidad 1
0.32167,0.638,1565,Velocidad 1
0.32333,0.642,1583,Velocidad 1
0.325,0.643,1602,Velocidad 1
0.32667,0.648,1619,Velocidad 1
0.32833,0.651,1637,Velocidad 1
0.33,0.653,1657,Velocidad 1
0.33167,0.655,1675,Velocidad 1
0.33333,0.66,1691,Velocidad 1
0.335,0.663,1710,Velocidad 1
0.33667,0.668,1730,Velocidad 1
0.33833,0.671,1748,Velocidad 1
0.34,0.676,1767,Velocidad 1
0.34167,0.678,1787,Velocidad 1
0.34333,0.682,1805,Velocidad 1
0.345,0.682,1825,Velocidad 1
0.34667,0.686,1844,Velocidad 1
0.34833,0.691,1864,Velocidad 1
0.35,0.694,1884,Velocidad 1
0.35167,0.697,1905,Velocidad 1
0.35333,0.701,1927,Velocidad 1
0.355,0.704,1948,Velocidad 1
0.35667,0.708,1966,Velocidad 1
0.35833,0.711,1988,Velocidad 1
0.36,0.713,2010,Velocidad 1
0.36167,0.718,2031,Velocidad 1
0.36333,0.723,2050,Velocidad 1
0.365,0.725,2071,Velocidad 1
0.36667,0.728,2092,Velocidad 1
0.36833,0.731,2113,Velocidad 1
0.37,0.734,2134,Velocidad 1
0.37167,0.738,2156,Velocidad 1
0.37333,0.739,2176,Velocidad 1
0.375,0.742,2198,Velocidad 1
0.37667,0.748,2220,Velocidad 1
0.37833,0.751,2243,Velocidad 1
0.38,0.755,2266,Velocidad 1
0.38167,0.758,2289,Velocidad 1
0.38333,0.76,2312,Velocidad 1
0.385,0.763,2337,Velocidad 1
0.38667,0.769,2355,Velocidad 1
0.38833,0.769,2376,Velocidad 1
0.39,0.775,2400,Velocidad 1
0.39167,0.776,2420,Velocidad 1
0.39333,0.78,2445,Velocidad 1
0.395,0.784,2464,Velocidad 1
0.39667,0.788,2486,Velocidad 1
0.39833,0.792,2507,Velocidad 1
0.4,0.793,2531,Velocidad 1
0.40167,0.798,2556,Velocidad 1
0.40333,0.801,2578,Velocidad 1
0.405,0.805,2602,Velocidad 1
0.40667,0.806,2625,Velocidad 1
0.40833,0.809,2647,Velocidad 1
0.41,0.816,2670,Velocidad 1
0.41167,0.819,2689,Velocidad 1
0.41333,0.821,2712,Velocidad 1
0.415,0.824,2735,Velocidad 1
0.41667,0.828,2757,Velocidad 1
0.41833,0.832,2781,Velocidad 1
0.42,0.835,2804,Velocidad 1
0.42167,0.836,2825,Velocidad 1
0.42333,0.839,2846,Velocidad 1
0.425,0.845,2871,Velocidad 1
0.42667,0.845,2894,Velocidad 1
0.42833,0.851,2918,Velocidad 1
0.43,0.854,2940,Velocidad 1
0.43167,0.858,2963,Velocidad 1
0.43333,0.862,2985,Velocidad 1
0.435,0.865,3009,Velocidad 1
0.43667,0.868,3035,Velocidad 1
0.43833,0.871,3061,Velocidad 1
0.44,0.874,3087,Velocidad 1
0.44167,0.877,3110,Velocidad 1
0.44333,0.879,3131,Velocidad 1
0.445,0.884,3157,Velocidad 1
0.44667,0.886,3188,Velocidad 1
0.44833,0.892,3217,Velocidad 1
0.45,0.893,3244,Velocidad 1
0.45167,0.898,3270,Velocidad 1
0.45333,0.901,3298,Velocidad 1
0.455,0.902,3323,Velocidad 1
0.45667,0.906,3350,Velocidad 1
0.45833,0.911,3380,Velocidad 1
0.46,0.915,3408,Velocidad 1
0.46167,0.92,3439,Velocidad 1
0.46333,0.922,3469,Velocidad 1
0.465,0.924,3496,Velocidad 1
0.46667,0.928,3526,Velocidad 1
0.46833,0.929,3554,Velocidad 1
